weekend,weekday,temperature_2m_max,temperature_2m_min,precipitation_hours
0.0,0.5,0.5264367816091953,0.7067039106145252,0.34782608695652173
0.0,0.6666666666666666,0.6137931034482758,0.670391061452514,0.0
1.0,0.8333333333333333,0.6965517241379311,0.6731843575418994,0.043478260869565216
1.0,1.0,0.7517241379310344,0.782122905027933,0.21739130434782608
0.0,0.0,0.7448275862068965,0.8407821229050281,0.2608695652173913
0.0,0.16666666666666666,0.7080459770114942,0.7653631284916202,0.3913043478260869
0.0,0.3333333333333333,0.6666666666666667,0.8379888268156425,0.4782608695652174
0.0,0.5,0.6988505747126437,0.8100558659217878,0.21739130434782608
0.0,0.6666666666666666,0.7379310344827585,0.8268156424581006,0.0
1.0,0.8333333333333333,0.7586206896551724,0.729050279329609,0.0
1.0,1.0,0.7701149425287357,0.7709497206703911,0.17391304347826086
0.0,0.0,0.7218390804597701,0.7653631284916202,0.0
0.0,0.16666666666666666,0.7425287356321839,0.6452513966480448,0.0
0.0,0.3333333333333333,0.7471264367816091,0.729050279329609,0.0
0.0,0.5,0.6413793103448275,0.776536312849162,0.2608695652173913
0.0,0.6666666666666666,0.6367816091954023,0.6955307262569833,0.0
1.0,0.8333333333333333,0.6413793103448275,0.6564245810055866,0.0
1.0,1.0,0.6275862068965516,0.670391061452514,0.0
0.0,0.0,0.5678160919540229,0.7318435754189945,0.4782608695652174
0.0,0.16666666666666666,0.6114942528735632,0.7318435754189945,0.6521739130434783
0.0,0.3333333333333333,0.5632183908045977,0.729050279329609,0.4782608695652174
0.0,0.5,0.6643678160919539,0.6759776536312849,0.17391304347826086
0.0,0.6666666666666666,0.5471264367816092,0.7625698324022347,0.7826086956521738
1.0,0.8333333333333333,0.6206896551724137,0.7234636871508381,0.30434782608695654
1.0,1.0,0.6229885057471265,0.6983240223463687,0.043478260869565216
0.0,0.0,0.657471264367816,0.6424581005586593,0.0
0.0,0.16666666666666666,0.6804597701149426,0.7905027932960894,0.34782608695652173
0.0,0.3333333333333333,0.7448275862068965,0.7793296089385475,0.0
0.0,0.5,0.8758620689655172,0.8128491620111733,0.0
0.0,0.6666666666666666,0.9310344827586206,0.9217877094972067,0.0
1.0,0.8333333333333333,0.8620689655172413,0.899441340782123,0.21739130434782608
1.0,1.0,0.6850574712643678,0.8016759776536313,0.043478260869565216
0.0,0.0,0.6896551724137931,0.729050279329609,0.0
0.0,0.16666666666666666,0.657471264367816,0.7737430167597765,0.17391304347826086
0.0,0.3333333333333333,0.7218390804597701,0.7597765363128492,0.21739130434782608
0.0,0.5,0.7057471264367816,0.7318435754189945,0.043478260869565216
0.0,0.6666666666666666,0.7632183908045977,0.8100558659217878,0.0
1.0,0.8333333333333333,0.7195402298850575,0.740223463687151,0.34782608695652173
1.0,1.0,0.6183908045977011,0.6508379888268156,0.08695652173913043
0.0,0.0,0.6597701149425288,0.6536312849162011,0.0
0.0,0.16666666666666666,0.7241379310344827,0.7458100558659218,0.13043478260869565
0.0,0.3333333333333333,0.5862068965517242,0.7486033519553073,0.08695652173913043
0.0,0.5,0.6482758620689655,0.6620111731843576,0.0
0.0,0.6666666666666666,0.7379310344827585,0.7178770949720671,0.21739130434782608
1.0,0.8333333333333333,0.657471264367816,0.782122905027933,0.17391304347826086
1.0,1.0,0.8505747126436782,0.8547486033519553,0.043478260869565216
0.0,0.0,0.8091954022988506,0.9301675977653632,0.043478260869565216
0.0,0.16666666666666666,0.7517241379310344,0.8631284916201118,0.0
0.0,0.3333333333333333,0.6275862068965516,0.7793296089385475,0.34782608695652173
0.0,0.5,0.5494252873563218,0.776536312849162,0.5217391304347826
0.0,0.6666666666666666,0.5540229885057472,0.740223463687151,0.17391304347826086
1.0,0.8333333333333333,0.7241379310344827,0.6312849162011174,0.043478260869565216
1.0,1.0,0.6873563218390804,0.8547486033519553,0.21739130434782608
0.0,0.0,0.6298850574712643,0.8212290502793297,0.0
0.0,0.16666666666666666,0.6850574712643678,0.782122905027933,0.0
0.0,0.3333333333333333,0.7770114942528736,0.7905027932960894,0.0
0.0,0.5,0.806896551724138,0.8324022346368716,0.0
0.0,0.6666666666666666,0.8298850574712644,0.8240223463687151,0.0
1.0,0.8333333333333333,0.8,0.7737430167597765,0.0
1.0,1.0,0.8,0.8547486033519553,0.0
0.0,0.0,0.8528735632183908,0.8268156424581006,0.0
0.0,0.16666666666666666,0.7954022988505747,0.9162011173184358,0.13043478260869565
0.0,0.3333333333333333,0.7333333333333332,0.8351955307262571,0.2608695652173913
0.0,0.5,0.7172413793103447,0.8296089385474861,0.13043478260869565
0.0,0.6666666666666666,0.7333333333333332,0.8491620111731845,0.2608695652173913
1.0,0.8333333333333333,0.7149425287356321,0.8519553072625698,0.043478260869565216
1.0,1.0,0.7172413793103447,0.776536312849162,0.3913043478260869
0.0,0.0,0.6229885057471265,0.7458100558659218,0.043478260869565216
0.0,0.16666666666666666,0.5678160919540229,0.6843575418994414,0.30434782608695654
0.0,0.3333333333333333,0.6551724137931034,0.7234636871508381,0.13043478260869565
0.0,0.5,0.7149425287356321,0.8659217877094972,0.043478260869565216
0.0,0.6666666666666666,0.6413793103448275,0.7905027932960894,0.43478260869565216
1.0,0.8333333333333333,0.6252873563218391,0.7709497206703911,0.043478260869565216
1.0,1.0,0.7195402298850575,0.7122905027932962,0.0
0.0,0.0,0.7816091954022988,0.8631284916201118,0.0
0.0,0.16666666666666666,0.6275862068965516,0.7374301675977655,0.043478260869565216
0.0,0.3333333333333333,0.535632183908046,0.6564245810055866,0.08695652173913043
0.0,0.5,0.5701149425287356,0.5865921787709498,0.0
0.0,0.6666666666666666,0.5885057471264368,0.7234636871508381,0.21739130434782608
1.0,0.8333333333333333,0.7747126436781608,0.8379888268156425,0.0
1.0,1.0,0.6436781609195402,0.7932960893854749,0.0
0.0,0.0,0.6275862068965516,0.7094972067039107,0.0
0.0,0.16666666666666666,0.6344827586206896,0.6256983240223464,0.21739130434782608
0.0,0.3333333333333333,0.639080459770115,0.6033519553072626,0.0
0.0,0.5,0.6275862068965516,0.6871508379888269,0.043478260869565216
0.0,0.6666666666666666,0.7563218390804598,0.6536312849162011,0.0
1.0,0.8333333333333333,0.7540229885057472,0.8212290502793297,0.30434782608695654
1.0,1.0,0.6666666666666667,0.7988826815642458,0.2608695652173913
0.0,0.0,0.6896551724137931,0.7541899441340782,0.0
0.0,0.16666666666666666,0.6873563218390804,0.8044692737430168,0.13043478260869565
0.0,0.3333333333333333,0.7885057471264367,0.7653631284916202,0.0
0.0,0.5,0.8413793103448275,0.7960893854748604,0.0
0.0,0.6666666666666666,0.9310344827586206,0.8324022346368716,0.0
1.0,0.8333333333333333,0.8804597701149426,0.8156424581005588,0.0
1.0,1.0,0.9540229885057472,0.8324022346368716,0.043478260869565216
0.0,0.0,0.6735632183908047,0.8156424581005588,0.13043478260869565
0.0,0.16666666666666666,0.6643678160919539,0.670391061452514,0.0
0.0,0.3333333333333333,0.7517241379310344,0.6536312849162011,0.0
0.0,0.5,0.7609195402298852,0.6843575418994414,0.0
0.0,0.6666666666666666,0.7402298850574711,0.7486033519553073,0.0
1.0,0.8333333333333333,0.7471264367816091,0.8184357541899442,0.08695652173913043
1.0,1.0,0.6367816091954023,0.8016759776536313,0.34782608695652173
0.0,0.0,0.6229885057471265,0.7737430167597765,0.30434782608695654
0.0,0.16666666666666666,0.6551724137931034,0.6731843575418994,0.0
0.0,0.3333333333333333,0.7517241379310344,0.6536312849162011,0.0
0.0,0.5,0.8344827586206895,0.7653631284916202,0.0
0.0,0.6666666666666666,0.7770114942528736,0.7905027932960894,0.0
1.0,0.8333333333333333,0.7839080459770116,0.740223463687151,0.0
1.0,1.0,0.8367816091954023,0.8212290502793297,0.0
0.0,0.0,0.8827586206896552,0.8044692737430168,0.0
0.0,0.16666666666666666,0.8758620689655172,0.8407821229050281,0.0
0.0,0.3333333333333333,0.8160919540229885,0.8575418994413408,0.0
0.0,0.5,0.7540229885057472,0.7597765363128492,0.0
0.0,0.6666666666666666,0.7793103448275862,0.73463687150838,0.0
1.0,0.8333333333333333,0.6689655172413793,0.8435754189944136,0.3913043478260869
1.0,1.0,0.6068965517241378,0.7039106145251397,0.0
0.0,0.0,0.5908045977011493,0.664804469273743,0.0
0.0,0.16666666666666666,0.5770114942528736,0.6201117318435754,0.0
0.0,0.3333333333333333,0.5885057471264368,0.6983240223463687,0.17391304347826086
0.0,0.5,0.6068965517241378,0.547486033519553,0.0
0.0,0.6666666666666666,0.6551724137931034,0.6033519553072626,0.0
1.0,0.8333333333333333,0.6114942528735632,0.670391061452514,0.0
1.0,1.0,0.6620689655172414,0.5949720670391062,0.0
0.0,0.0,0.6413793103448275,0.61731843575419,0.0
0.0,0.16666666666666666,0.6459770114942529,0.5837988826815643,0.0
0.0,0.3333333333333333,0.6275862068965516,0.6927374301675978,0.0
0.0,0.5,0.7310344827586206,0.8212290502793297,0.0
0.0,0.6666666666666666,0.5770114942528736,0.6675977653631285,0.0
1.0,0.8333333333333333,0.48505747126436777,0.6033519553072626,0.6086956521739131
1.0,1.0,0.5517241379310345,0.6340782122905029,0.17391304347826086
0.0,0.0,0.5149425287356322,0.5614525139664805,0.30434782608695654
0.0,0.16666666666666666,0.5149425287356322,0.6033519553072626,0.17391304347826086
0.0,0.3333333333333333,0.42528735632183906,0.5391061452513967,0.5217391304347826
0.0,0.5,0.41379310344827586,0.6340782122905029,0.3913043478260869
0.0,0.6666666666666666,0.432183908045977,0.5865921787709498,0.08695652173913043
1.0,0.8333333333333333,0.4183908045977011,0.5726256983240224,0.13043478260869565
1.0,1.0,0.3793103448275862,0.553072625698324,0.34782608695652173
0.0,0.0,0.39540229885057465,0.5167597765363129,0.0
0.0,0.16666666666666666,0.3632183908045977,0.5446927374301677,0.6086956521739131
0.0,0.3333333333333333,0.3264367816091954,0.5502793296089385,0.3913043478260869
0.0,0.5,0.32413793103448274,0.5418994413407822,0.21739130434782608
0.0,0.6666666666666666,0.4183908045977011,0.4720670391061453,0.0
1.0,0.8333333333333333,0.39770114942528734,0.5670391061452514,0.13043478260869565
1.0,1.0,0.37701149425287356,0.5837988826815643,0.0
0.0,0.0,0.3563218390804598,0.5558659217877095,0.0
0.0,0.16666666666666666,0.4275862068965517,0.5726256983240224,0.21739130434782608
0.0,0.3333333333333333,0.38620689655172413,0.5865921787709498,0.6956521739130435
0.0,0.5,0.37241379310344824,0.547486033519553,0.43478260869565216
0.0,0.6666666666666666,0.34942528735632183,0.505586592178771,0.5652173913043478
1.0,0.8333333333333333,0.35862068965517235,0.49720670391061456,0.13043478260869565
1.0,1.0,0.367816091954023,0.46927374301675984,0.0
0.0,0.0,0.3701149425287356,0.5,0.3913043478260869
0.0,0.16666666666666666,0.3793103448275862,0.5251396648044693,0.43478260869565216
0.0,0.3333333333333333,0.3195402298850575,0.46648044692737434,0.0
0.0,0.5,0.39770114942528734,0.5167597765363129,0.043478260869565216
0.0,0.6666666666666666,0.43448275862068964,0.6229050279329609,0.21739130434782608
1.0,0.8333333333333333,0.4183908045977011,0.5754189944134078,0.0
1.0,1.0,0.4068965517241379,0.45251396648044695,0.0
0.0,0.0,0.38850574712643676,0.40782122905027934,0.043478260869565216
0.0,0.16666666666666666,0.4114942528735632,0.5782122905027933,0.5652173913043478
0.0,0.3333333333333333,0.3333333333333333,0.45251396648044695,0.13043478260869565
0.0,0.5,0.296551724137931,0.38268156424581007,0.0
0.0,0.6666666666666666,0.3310344827586207,0.4497206703910615,0.0
1.0,0.8333333333333333,0.3379310344827586,0.46927374301675984,0.4782608695652174
1.0,1.0,0.3195402298850575,0.4720670391061453,0.043478260869565216
0.0,0.0,0.2735632183908046,0.42178770949720673,0.21739130434782608
0.0,0.16666666666666666,0.26206896551724135,0.39944134078212296,0.2608695652173913
0.0,0.3333333333333333,0.2436781609195402,0.3463687150837989,0.0
0.0,0.5,0.21149425287356322,0.335195530726257,0.0
0.0,0.6666666666666666,0.20919540229885056,0.34078212290502796,0.0
1.0,0.8333333333333333,0.1701149425287356,0.23184357541899445,0.0
1.0,1.0,0.18160919540229883,0.21229050279329612,0.0
0.0,0.0,0.25057471264367814,0.21787709497206706,0.0
0.0,0.16666666666666666,0.28735632183908044,0.3743016759776537,0.5217391304347826
0.0,0.3333333333333333,0.3632183908045977,0.547486033519553,0.08695652173913043
0.0,0.5,0.38620689655172413,0.6061452513966481,0.6086956521739131
0.0,0.6666666666666666,0.45977011494252873,0.5558659217877095,0.21739130434782608
1.0,0.8333333333333333,0.3425287356321839,0.4804469273743017,0.17391304347826086
1.0,1.0,0.39540229885057465,0.44134078212290506,0.0
0.0,0.0,0.4275862068965517,0.547486033519553,0.0
0.0,0.16666666666666666,0.4091954022988506,0.5279329608938548,0.0
0.0,0.3333333333333333,0.34942528735632183,0.4581005586592179,0.0
0.0,0.5,0.3172413793103448,0.39664804469273746,0.043478260869565216
0.0,0.6666666666666666,0.19770114942528733,0.3603351955307263,0.0
1.0,0.8333333333333333,0.1954022988505747,0.3463687150837989,0.0
1.0,1.0,0.29885057471264365,0.39944134078212296,0.0
0.0,0.0,0.21149425287356322,0.26256983240223464,0.0
0.0,0.16666666666666666,0.18620689655172412,0.2430167597765363,0.0
0.0,0.3333333333333333,0.23908045977011494,0.26815642458100564,0.34782608695652173
0.0,0.5,0.328735632183908,0.4804469273743017,0.6956521739130435
0.0,0.6666666666666666,0.3310344827586207,0.3491620111731844,0.13043478260869565
1.0,0.8333333333333333,0.2068965517241379,0.24022346368715086,0.0
1.0,1.0,0.1839080459770115,0.2737430167597766,0.0
0.0,0.0,0.12873563218390804,0.2011173184357542,0.0
0.0,0.16666666666666666,0.1908045977011494,0.2793296089385475,0.0
0.0,0.3333333333333333,0.23678160919540228,0.3491620111731844,0.08695652173913043
0.0,0.5,0.367816091954023,0.4748603351955308,0.0
0.0,0.6666666666666666,0.36091954022988504,0.5223463687150838,0.0
1.0,0.8333333333333333,0.38850574712643676,0.6033519553072626,0.0
1.0,1.0,0.3425287356321839,0.5502793296089385,0.8695652173913043
0.0,0.0,0.30114942528735633,0.31005586592178774,0.34782608695652173
0.0,0.16666666666666666,0.21379310344827585,0.31005586592178774,0.0
0.0,0.3333333333333333,0.2666666666666666,0.3603351955307263,0.17391304347826086
0.0,0.5,0.21609195402298847,0.36871508379888274,0.0
0.0,0.6666666666666666,0.20459770114942527,0.29888268156424586,0.0
1.0,0.8333333333333333,0.1586206896551724,0.2737430167597766,0.0
1.0,1.0,0.2574712643678161,0.38547486033519557,0.43478260869565216
0.0,0.0,0.2551724137931034,0.41061452513966484,0.0
0.0,0.16666666666666666,0.18850574712643675,0.3463687150837989,0.0
0.0,0.3333333333333333,0.18160919540229883,0.30726256983240224,0.0
0.0,0.5,0.19770114942528733,0.31005586592178774,0.13043478260869565
0.0,0.6666666666666666,0.2482758620689655,0.40782122905027934,0.0
1.0,0.8333333333333333,0.29885057471264365,0.38547486033519557,0.34782608695652173
1.0,1.0,0.3655172413793103,0.511173184357542,0.6521739130434783
0.0,0.0,0.38850574712643676,0.4944134078212291,0.2608695652173913
0.0,0.16666666666666666,0.3172413793103448,0.5,0.21739130434782608
0.0,0.3333333333333333,0.30344827586206896,0.4944134078212291,0.3913043478260869
0.0,0.5,0.26206896551724135,0.36592178770949724,0.043478260869565216
0.0,0.6666666666666666,0.23448275862068962,0.30726256983240224,0.0
1.0,0.8333333333333333,0.2206896551724138,0.29888268156424586,0.0
1.0,1.0,0.22298850574712642,0.3770949720670391,0.0
0.0,0.0,0.20919540229885056,0.34078212290502796,0.30434782608695654
0.0,0.16666666666666666,0.22528735632183905,0.3575418994413408,0.7826086956521738
0.0,0.3333333333333333,0.24137931034482757,0.36312849162011174,0.6086956521739131
0.0,0.5,0.14022988505747125,0.17039106145251398,0.17391304347826086
0.0,0.6666666666666666,0.0689655172413793,0.10893854748603354,0.0
1.0,0.8333333333333333,0.06436781609195401,0.13128491620111732,0.4782608695652174
1.0,1.0,0.11034482758620688,0.2709497206703911,0.17391304347826086
0.0,0.0,0.14252873563218388,0.2793296089385475,0.0
0.0,0.16666666666666666,0.16091954022988503,0.20949720670391064,0.0
0.0,0.3333333333333333,0.21149425287356322,0.16201117318435757,0.30434782608695654
0.0,0.5,0.24137931034482757,0.4189944134078213,0.17391304347826086
0.0,0.6666666666666666,0.21379310344827585,0.3798882681564246,0.7826086956521738
1.0,0.8333333333333333,0.17931034482758618,0.3184357541899442,0.13043478260869565
1.0,1.0,0.16781609195402297,0.3463687150837989,0.7826086956521738
0.0,0.0,0.1264367816091954,0.22346368715083803,0.0
0.0,0.16666666666666666,0.13793103448275862,0.20670391061452514,0.0
0.0,0.3333333333333333,0.09425287356321838,0.2150837988826816,0.0
0.0,0.5,0.10344827586206895,0.24860335195530728,0.0
0.0,0.6666666666666666,0.17701149425287355,0.3016759776536313,0.0
1.0,0.8333333333333333,0.19310344827586207,0.35474860335195535,0.0
1.0,1.0,0.18850574712643675,0.2932960893854749,0.0
0.0,0.0,0.09885057471264366,0.22625698324022347,0.0
0.0,0.16666666666666666,0.14022988505747125,0.3016759776536313,0.0
0.0,0.3333333333333333,0.17241379310344826,0.34078212290502796,0.0
0.0,0.5,0.20459770114942527,0.32122905027932963,0.0
0.0,0.6666666666666666,0.20919540229885056,0.2793296089385475,0.0
1.0,0.8333333333333333,0.1540229885057471,0.21787709497206706,0.0
1.0,1.0,0.2666666666666666,0.2569832402234637,0.0
0.0,0.0,0.1908045977011494,0.3324022346368715,0.5217391304347826
0.0,0.16666666666666666,0.1540229885057471,0.3491620111731844,0.2608695652173913
0.0,0.3333333333333333,0.1540229885057471,0.2877094972067039,0.0
0.0,0.5,0.16091954022988503,0.21787709497206706,0.0
0.0,0.6666666666666666,0.2022988505747126,0.335195530726257,0.4782608695652174
1.0,0.8333333333333333,0.2804597701149425,0.38268156424581007,0.13043478260869565
1.0,1.0,0.21379310344827585,0.38547486033519557,0.17391304347826086
0.0,0.0,0.17241379310344826,0.32402234636871513,0.0
0.0,0.16666666666666666,0.1264367816091954,0.31005586592178774,0.0
0.0,0.3333333333333333,0.09885057471264366,0.2458100558659218,0.0
0.0,0.5,0.09425287356321838,0.2374301675977654,0.0
0.0,0.6666666666666666,0.15172413793103445,0.21787709497206706,0.0
1.0,0.8333333333333333,0.11494252873563217,0.2793296089385475,0.13043478260869565
1.0,1.0,0.14022988505747125,0.25418994413407825,0.0
0.0,0.0,0.16781609195402297,0.16480446927374304,0.0
0.0,0.16666666666666666,0.2482758620689655,0.1871508379888268,0.0
0.0,0.3333333333333333,0.40229885057471265,0.2737430167597766,0.0
0.0,0.5,0.4114942528735632,0.30726256983240224,0.043478260869565216
0.0,0.6666666666666666,0.2827586206896552,0.45530726256983245,0.34782608695652173
1.0,0.8333333333333333,0.2528735632183908,0.44134078212290506,0.0
1.0,1.0,0.30114942528735633,0.38547486033519557,0.17391304347826086
0.0,0.0,0.35862068965517235,0.5027932960893855,0.43478260869565216
0.0,0.16666666666666666,0.3655172413793103,0.4804469273743017,0.30434782608695654
0.0,0.3333333333333333,0.38620689655172413,0.4581005586592179,0.7391304347826086
0.0,0.5,0.33563218390804594,0.4944134078212291,0.3913043478260869
0.0,0.6666666666666666,0.3195402298850575,0.388268156424581,0.5652173913043478
1.0,0.8333333333333333,0.2942528735632184,0.36312849162011174,0.0
1.0,1.0,0.3816091954022988,0.5251396648044693,0.13043478260869565
0.0,0.0,0.43448275862068964,0.5754189944134078,0.0
0.0,0.16666666666666666,0.39999999999999997,0.5307262569832403,0.13043478260869565
0.0,0.3333333333333333,0.3080459770114943,0.42178770949720673,0.2608695652173913
0.0,0.5,0.3057471264367816,0.42178770949720673,0.7826086956521738
0.0,0.6666666666666666,0.4045977011494253,0.42458100558659223,0.043478260869565216
1.0,0.8333333333333333,0.5126436781609196,0.4720670391061453,0.0
1.0,1.0,0.4045977011494253,0.5391061452513967,0.17391304347826086
0.0,0.0,0.34942528735632183,0.45251396648044695,0.21739130434782608
0.0,0.16666666666666666,0.26436781609195403,0.4134078212290503,0.21739130434782608
0.0,0.3333333333333333,0.35862068965517235,0.4497206703910615,0.13043478260869565
0.0,0.5,0.367816091954023,0.48882681564245817,0.34782608695652173
0.0,0.6666666666666666,0.34712643678160915,0.4804469273743017,0.34782608695652173
1.0,0.8333333333333333,0.3379310344827586,0.4273743016759777,0.0
1.0,1.0,0.27816091954022987,0.3296089385474861,0.0
0.0,0.0,0.3448275862068965,0.3296089385474861,0.0
0.0,0.16666666666666666,0.38390804597701145,0.36871508379888274,0.0
0.0,0.3333333333333333,0.43678160919540227,0.5363128491620113,0.0
0.0,0.5,0.43448275862068964,0.4497206703910615,0.0
0.0,0.6666666666666666,0.37701149425287356,0.49720670391061456,0.08695652173913043
1.0,0.8333333333333333,0.3793103448275862,0.4497206703910615,0.4782608695652174
1.0,1.0,0.37241379310344824,0.3715083798882682,0.5217391304347826
0.0,0.0,0.43448275862068964,0.6340782122905029,0.5217391304347826
0.0,0.16666666666666666,0.42298850574712643,0.5363128491620113,0.4782608695652174
0.0,0.3333333333333333,0.38620689655172413,0.42458100558659223,0.0
0.0,0.5,0.3057471264367816,0.5167597765363129,0.43478260869565216
0.0,0.6666666666666666,0.44597701149425284,0.3715083798882682,0.0
1.0,0.8333333333333333,0.42298850574712643,0.36871508379888274,0.0
1.0,1.0,0.45517241379310347,0.36871508379888274,0.0
0.0,0.0,0.5379310344827586,0.3798882681564246,0.0
0.0,0.16666666666666666,0.6206896551724137,0.43854748603351956,0.0
0.0,0.3333333333333333,0.46206896551724136,0.5670391061452514,0.0
0.0,0.5,0.542528735632184,0.6480446927374302,0.2608695652173913
0.0,0.6666666666666666,0.6482758620689655,0.6061452513966481,0.0
1.0,0.8333333333333333,0.6620689655172414,0.5698324022346369,0.0
1.0,1.0,0.535632183908046,0.6145251396648045,0.2608695652173913
0.0,0.0,0.38620689655172413,0.5670391061452514,0.0
0.0,0.16666666666666666,0.42528735632183906,0.5223463687150838,0.043478260869565216
0.0,0.3333333333333333,0.4666666666666667,0.558659217877095,0.043478260869565216
0.0,0.5,0.43678160919540227,0.5083798882681565,0.0
0.0,0.6666666666666666,0.4068965517241379,0.558659217877095,0.08695652173913043
1.0,0.8333333333333333,0.44827586206896547,0.5977653631284917,0.0
1.0,1.0,0.5586206896551724,0.5726256983240224,0.0
0.0,0.0,0.5931034482758621,0.558659217877095,0.0
0.0,0.16666666666666666,0.37471264367816093,0.5027932960893855,0.30434782608695654
0.0,0.3333333333333333,0.4275862068965517,0.558659217877095,0.7391304347826086
0.0,0.5,0.40229885057471265,0.5251396648044693,0.2608695652173913
0.0,0.6666666666666666,0.4206896551724138,0.48603351955307267,0.0
1.0,0.8333333333333333,0.3908045977011494,0.5279329608938548,0.3913043478260869
1.0,1.0,0.3333333333333333,0.46368715083798884,0.4782608695652174
0.0,0.0,0.34942528735632183,0.4497206703910615,0.4782608695652174
0.0,0.16666666666666666,0.3195402298850575,0.4162011173184358,0.30434782608695654
0.0,0.3333333333333333,0.2850574712643678,0.33798882681564246,0.13043478260869565
0.0,0.5,0.3425287356321839,0.276536312849162,0.0
0.0,0.6666666666666666,0.48275862068965514,0.49720670391061456,0.13043478260869565
1.0,0.8333333333333333,0.37701149425287356,0.4944134078212291,0.6521739130434783
1.0,1.0,0.34022988505747126,0.46927374301675984,0.34782608695652173
0.0,0.0,0.4666666666666667,0.388268156424581,0.0
0.0,0.16666666666666666,0.35862068965517235,0.44413407821229056,0.17391304347826086
0.0,0.3333333333333333,0.3908045977011494,0.3743016759776537,0.17391304347826086
0.0,0.5,0.4068965517241379,0.34357541899441346,0.0
0.0,0.6666666666666666,0.4160919540229885,0.388268156424581,0.13043478260869565
1.0,0.8333333333333333,0.37701149425287356,0.4329608938547486,0.17391304347826086
1.0,1.0,0.45057471264367815,0.3770949720670391,0.0
0.0,0.0,0.5149425287356322,0.4916201117318436,0.0
