month,yearweek,weekday,weekend,temperature_2m_max,temperature_2m_min,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max
0.2727272727272727,0.3137254901960784,0.8333333333333333,1.0,0.5632183908045977,0.511173184357542,0.0,0.0,0.0,0.1990049751243781
0.36363636363636365,0.3137254901960784,1.0,1.0,0.5517241379310345,0.5363128491620113,0.0,0.0,0.0,0.22388059701492535
0.36363636363636365,0.3333333333333333,0.0,0.0,0.5793103448275861,0.5083798882681565,0.0,0.0,0.0,0.15422885572139305
0.36363636363636365,0.3333333333333333,0.16666666666666666,0.0,0.5701149425287356,0.5307262569832403,0.0,0.0,0.0,0.373134328358209
0.36363636363636365,0.3333333333333333,0.3333333333333333,0.0,0.4689655172413793,0.5754189944134078,0.006256517205422314,0.0,0.13043478260869565,0.3557213930348259
0.36363636363636365,0.3333333333333333,0.5,0.0,0.5931034482758621,0.5418994413407822,0.0,0.0,0.0,0.14676616915422885
0.36363636363636365,0.3333333333333333,0.6666666666666666,0.0,0.6758620689655173,0.5726256983240224,0.0,0.0,0.0,0.18159203980099503
0.36363636363636365,0.3333333333333333,0.8333333333333333,1.0,0.7011494252873562,0.6340782122905029,0.0,0.0,0.0,0.2786069651741293
0.36363636363636365,0.3333333333333333,1.0,1.0,0.6896551724137931,0.6508379888268156,0.0,0.0,0.0,0.3930348258706468
0.36363636363636365,0.35294117647058826,0.0,0.0,0.7103448275862068,0.6759776536312849,0.0,0.0,0.0,0.34577114427860706
0.36363636363636365,0.35294117647058826,0.16666666666666666,0.0,0.7011494252873562,0.6731843575418994,0.0,0.0,0.0,0.3383084577114428
0.36363636363636365,0.35294117647058826,0.3333333333333333,0.0,0.7103448275862068,0.6675977653631285,0.0,0.0,0.0,0.3159203980099502
0.36363636363636365,0.35294117647058826,0.5,0.0,0.6988505747126437,0.7234636871508381,0.0145985401459854,0.0,0.13043478260869565,0.34079601990049746
0.36363636363636365,0.35294117647058826,0.6666666666666666,0.0,0.6436781609195402,0.6312849162011174,0.0020855057351407717,0.0,0.043478260869565216,0.32835820895522383
0.36363636363636365,0.35294117647058826,0.8333333333333333,1.0,0.48505747126436777,0.5782122905027933,0.0,0.0,0.0,0.4651741293532338
0.36363636363636365,0.35294117647058826,1.0,1.0,0.3931034482758621,0.5307262569832403,0.026068821689259645,0.0,0.4782608695652174,0.4378109452736319
0.36363636363636365,0.37254901960784315,0.0,0.0,0.4528735632183908,0.5307262569832403,0.0,0.0,0.0,0.45024875621890553
0.36363636363636365,0.37254901960784315,0.16666666666666666,0.0,0.4183908045977011,0.553072625698324,0.009384775808133471,0.0,0.21739130434782608,0.4079601990049752
0.36363636363636365,0.37254901960784315,0.3333333333333333,0.0,0.5747126436781609,0.5558659217877095,0.0,0.0,0.0,0.1691542288557214
0.36363636363636365,0.37254901960784315,0.5,0.0,0.632183908045977,0.6787709497206704,0.0,0.0,0.0,0.08208955223880596
0.36363636363636365,0.37254901960784315,0.6666666666666666,0.0,0.6551724137931034,0.6675977653631285,0.0,0.0,0.0,0.30348258706467657
0.36363636363636365,0.37254901960784315,0.8333333333333333,1.0,0.6827586206896552,0.7486033519553073,0.008342022940563087,0.0,0.17391304347826086,0.11442786069651745
0.36363636363636365,0.37254901960784315,1.0,1.0,0.8,0.7234636871508381,0.0,0.0,0.0,0.3159203980099502
0.36363636363636365,0.39215686274509803,0.0,0.0,0.7333333333333332,0.8184357541899442,0.021897810218978103,0.0,0.17391304347826086,0.2786069651741293
0.36363636363636365,0.39215686274509803,0.16666666666666666,0.0,0.6229885057471265,0.7569832402234637,0.018769551616266943,0.0,0.17391304347826086,0.31343283582089554
0.36363636363636365,0.39215686274509803,0.3333333333333333,0.0,0.5080459770114942,0.7318435754189945,0.0020855057351407717,0.0,0.043478260869565216,0.24626865671641796
0.36363636363636365,0.39215686274509803,0.5,0.0,0.5264367816091953,0.7067039106145252,0.019812304483837327,0.0,0.34782608695652173,0.13432835820895522
0.36363636363636365,0.39215686274509803,0.6666666666666666,0.0,0.6137931034482758,0.670391061452514,0.0,0.0,0.0,0.019900497512437804
0.36363636363636365,0.39215686274509803,0.8333333333333333,1.0,0.6965517241379311,0.6731843575418994,0.0010427528675703858,0.0,0.043478260869565216,0.208955223880597
0.36363636363636365,0.39215686274509803,1.0,1.0,0.7517241379310344,0.782122905027933,0.04171011470281543,0.0,0.21739130434782608,0.24378109452736318
0.36363636363636365,0.411764705882353,0.0,0.0,0.7448275862068965,0.8407821229050281,0.07194994786235662,0.0,0.2608695652173913,0.3582089552238807
0.36363636363636365,0.411764705882353,0.16666666666666666,0.0,0.7080459770114942,0.7653631284916202,0.05943691345151199,0.0,0.3913043478260869,0.14179104477611942
0.4545454545454545,0.411764705882353,0.3333333333333333,0.0,0.6666666666666667,0.8379888268156425,0.16579770594369134,0.0,0.4782608695652174,0.1318407960199005
0.4545454545454545,0.411764705882353,0.5,0.0,0.6988505747126437,0.8100558659217878,0.026068821689259645,0.0,0.21739130434782608,0.1990049751243781
0.4545454545454545,0.411764705882353,0.6666666666666666,0.0,0.7379310344827585,0.8268156424581006,0.0,0.0,0.0,0.29104477611940294
0.4545454545454545,0.411764705882353,0.8333333333333333,1.0,0.7586206896551724,0.729050279329609,0.0,0.0,0.0,0.07960199004975124
0.4545454545454545,0.411764705882353,1.0,1.0,0.7701149425287357,0.7709497206703911,0.013555787278415015,0.0,0.17391304347826086,0.20149253731343286
0.4545454545454545,0.43137254901960786,0.0,0.0,0.7218390804597701,0.7653631284916202,0.0,0.0,0.0,0.2139303482587065
0.4545454545454545,0.43137254901960786,0.16666666666666666,0.0,0.7425287356321839,0.6452513966480448,0.0,0.0,0.0,0.10199004975124382
0.4545454545454545,0.43137254901960786,0.3333333333333333,0.0,0.7471264367816091,0.729050279329609,0.0,0.0,0.0,0.31840796019900497
0.4545454545454545,0.43137254901960786,0.5,0.0,0.6413793103448275,0.776536312849162,0.008342022940563087,0.0,0.2608695652173913,0.11194029850746268
0.4545454545454545,0.43137254901960786,0.6666666666666666,0.0,0.6367816091954023,0.6955307262569833,0.0,0.0,0.0,0.4079601990049752
0.4545454545454545,0.43137254901960786,0.8333333333333333,1.0,0.6413793103448275,0.6564245810055866,0.0,0.0,0.0,0.25373134328358204
0.4545454545454545,0.43137254901960786,1.0,1.0,0.6275862068965516,0.670391061452514,0.0,0.0,0.0,0.20149253731343286
0.4545454545454545,0.45098039215686275,0.0,0.0,0.5678160919540229,0.7318435754189945,0.045881126173096975,0.0,0.4782608695652174,0.1766169154228856
0.4545454545454545,0.45098039215686275,0.16666666666666666,0.0,0.6114942528735632,0.7318435754189945,0.0364963503649635,0.0,0.6521739130434783,0.08457711442786067
0.4545454545454545,0.45098039215686275,0.3333333333333333,0.0,0.5632183908045977,0.729050279329609,0.1167883211678832,0.0,0.4782608695652174,0.07213930348258704
0.4545454545454545,0.45098039215686275,0.5,0.0,0.6643678160919539,0.6759776536312849,0.030239833159541187,0.0,0.17391304347826086,0.14925373134328357
0.4545454545454545,0.45098039215686275,0.6666666666666666,0.0,0.5471264367816092,0.7625698324022347,0.25755995828988526,0.0,0.7826086956521738,0.31343283582089554
0.4545454545454545,0.45098039215686275,0.8333333333333333,1.0,0.6206896551724137,0.7234636871508381,0.03336809176225235,0.0,0.30434782608695654,0.22388059701492535
0.4545454545454545,0.45098039215686275,1.0,1.0,0.6229885057471265,0.6983240223463687,0.0010427528675703858,0.0,0.043478260869565216,0.14925373134328357
0.4545454545454545,0.47058823529411764,0.0,0.0,0.657471264367816,0.6424581005586593,0.0,0.0,0.0,0.208955223880597
0.4545454545454545,0.47058823529411764,0.16666666666666666,0.0,0.6804597701149426,0.7905027932960894,0.016684045881126174,0.0,0.34782608695652173,0.2860696517412935
0.4545454545454545,0.47058823529411764,0.3333333333333333,0.0,0.7448275862068965,0.7793296089385475,0.0,0.0,0.0,0.10945273631840796
0.4545454545454545,0.47058823529411764,0.5,0.0,0.8758620689655172,0.8128491620111733,0.0,0.0,0.0,0.21890547263681592
0.4545454545454545,0.47058823529411764,0.6666666666666666,0.0,0.9310344827586206,0.9217877094972067,0.0,0.0,0.0,0.14427860696517414
0.4545454545454545,0.47058823529411764,0.8333333333333333,1.0,0.8620689655172413,0.899441340782123,0.051094890510948905,0.0,0.21739130434782608,0.18905472636815923
0.4545454545454545,0.47058823529411764,1.0,1.0,0.6850574712643678,0.8016759776536313,0.0020855057351407717,0.0,0.043478260869565216,0.38308457711442795
0.4545454545454545,0.49019607843137253,0.0,0.0,0.6896551724137931,0.729050279329609,0.0,0.0,0.0,0.22885572139303484
0.4545454545454545,0.49019607843137253,0.16666666666666666,0.0,0.657471264367816,0.7737430167597765,0.006256517205422314,0.0,0.17391304347826086,0.15920398009950248
0.4545454545454545,0.49019607843137253,0.3333333333333333,0.0,0.7218390804597701,0.7597765363128492,0.056308654848800835,0.0,0.21739130434782608,0.40298507462686567
0.4545454545454545,0.49019607843137253,0.5,0.0,0.7057471264367816,0.7318435754189945,0.0020855057351407717,0.0,0.043478260869565216,0.27611940298507465
0.5454545454545454,0.49019607843137253,0.6666666666666666,0.0,0.7632183908045977,0.8100558659217878,0.0,0.0,0.0,0.25373134328358204
0.5454545454545454,0.49019607843137253,0.8333333333333333,1.0,0.7195402298850575,0.740223463687151,0.05735140771637122,0.0,0.34782608695652173,0.39800995024875624
0.5454545454545454,0.49019607843137253,1.0,1.0,0.6183908045977011,0.6508379888268156,0.0145985401459854,0.0,0.08695652173913043,0.20149253731343286
0.5454545454545454,0.5098039215686274,0.0,0.0,0.6597701149425288,0.6536312849162011,0.0,0.0,0.0,0.2139303482587065
0.5454545454545454,0.5098039215686274,0.16666666666666666,0.0,0.7241379310344827,0.7458100558659218,0.04692387904066736,0.0,0.13043478260869565,0.3880597014925374
0.5454545454545454,0.5098039215686274,0.3333333333333333,0.0,0.5862068965517242,0.7486033519553073,0.0020855057351407717,0.0,0.08695652173913043,0.7388059701492538
0.5454545454545454,0.5098039215686274,0.5,0.0,0.6482758620689655,0.6620111731843576,0.0,0.0,0.0,0.36069651741293535
0.5454545454545454,0.5098039215686274,0.6666666666666666,0.0,0.7379310344827585,0.7178770949720671,0.012513034410844628,0.0,0.21739130434782608,0.28358208955223885
0.5454545454545454,0.5098039215686274,0.8333333333333333,1.0,0.657471264367816,0.782122905027933,0.005213764337851929,0.0,0.17391304347826086,0.5049751243781095
0.5454545454545454,0.5098039215686274,1.0,1.0,0.8505747126436782,0.8547486033519553,0.0020855057351407717,0.0,0.043478260869565216,0.2587064676616916
0.5454545454545454,0.5294117647058824,0.0,0.0,0.8091954022988506,0.9301675977653632,0.0020855057351407717,0.0,0.043478260869565216,0.35323383084577115
0.5454545454545454,0.5294117647058824,0.16666666666666666,0.0,0.7517241379310344,0.8631284916201118,0.0,0.0,0.0,0.25373134328358204
0.5454545454545454,0.5294117647058824,0.3333333333333333,0.0,0.6275862068965516,0.7793296089385475,0.06256517205422314,0.0,0.34782608695652173,0.11194029850746268
0.5454545454545454,0.5294117647058824,0.5,0.0,0.5494252873563218,0.776536312849162,0.044838373305526584,0.0,0.5217391304347826,0.4079601990049752
0.5454545454545454,0.5294117647058824,0.6666666666666666,0.0,0.5540229885057472,0.740223463687151,0.005213764337851929,0.0,0.17391304347826086,0.5024875621890548
0.5454545454545454,0.5294117647058824,0.8333333333333333,1.0,0.7241379310344827,0.6312849162011174,0.0010427528675703858,0.0,0.043478260869565216,0.15174129353233834
0.5454545454545454,0.5294117647058824,1.0,1.0,0.6873563218390804,0.8547486033519553,0.015641293013555786,0.0,0.21739130434782608,0.15174129353233834
0.5454545454545454,0.5490196078431372,0.0,0.0,0.6298850574712643,0.8212290502793297,0.0,0.0,0.0,0.3383084577114428
0.5454545454545454,0.5490196078431372,0.16666666666666666,0.0,0.6850574712643678,0.782122905027933,0.0,0.0,0.0,0.23134328358208955
0.5454545454545454,0.5490196078431372,0.3333333333333333,0.0,0.7770114942528736,0.7905027932960894,0.0,0.0,0.0,0.14427860696517414
0.5454545454545454,0.5490196078431372,0.5,0.0,0.806896551724138,0.8324022346368716,0.0,0.0,0.0,0.15422885572139305
0.5454545454545454,0.5490196078431372,0.6666666666666666,0.0,0.8298850574712644,0.8240223463687151,0.0,0.0,0.0,0.18656716417910446
0.5454545454545454,0.5490196078431372,0.8333333333333333,1.0,0.8,0.7737430167597765,0.0,0.0,0.0,0.2711442786069652
0.5454545454545454,0.5490196078431372,1.0,1.0,0.8,0.8547486033519553,0.0,0.0,0.0,0.044776119402985065
0.5454545454545454,0.5686274509803921,0.0,0.0,0.8528735632183908,0.8268156424581006,0.0,0.0,0.0,0.01741293532338309
0.5454545454545454,0.5686274509803921,0.16666666666666666,0.0,0.7954022988505747,0.9162011173184358,0.008342022940563087,0.0,0.13043478260869565,0.2139303482587065
0.5454545454545454,0.5686274509803921,0.3333333333333333,0.0,0.7333333333333332,0.8351955307262571,0.07716371220020855,0.0,0.2608695652173913,0.1990049751243781
0.5454545454545454,0.5686274509803921,0.5,0.0,0.7172413793103447,0.8296089385474861,0.008342022940563087,0.0,0.13043478260869565,0.15422885572139305
0.5454545454545454,0.5686274509803921,0.6666666666666666,0.0,0.7333333333333332,0.8491620111731845,0.037539103232533885,0.0,0.2608695652173913,0.23383084577114427
0.5454545454545454,0.5686274509803921,0.8333333333333333,1.0,0.7149425287356321,0.8519553072625698,0.0010427528675703858,0.0,0.043478260869565216,0.25373134328358204
0.5454545454545454,0.5686274509803921,1.0,1.0,0.7172413793103447,0.776536312849162,0.07507820646506777,0.0,0.3913043478260869,0.18656716417910446
0.6363636363636364,0.588235294117647,0.0,0.0,0.6229885057471265,0.7458100558659218,0.0010427528675703858,0.0,0.043478260869565216,0.2885572139303483
0.6363636363636364,0.588235294117647,0.16666666666666666,0.0,0.5678160919540229,0.6843575418994414,0.039624608967674654,0.0,0.30434782608695654,0.11691542288557216
0.6363636363636364,0.588235294117647,0.3333333333333333,0.0,0.6551724137931034,0.7234636871508381,0.004171011470281543,0.0,0.13043478260869565,0.2786069651741293
0.6363636363636364,0.588235294117647,0.5,0.0,0.7149425287356321,0.8659217877094972,0.0010427528675703858,0.0,0.043478260869565216,0.31094527363184077
0.6363636363636364,0.588235294117647,0.6666666666666666,0.0,0.6413793103448275,0.7905027932960894,0.06882168925964546,0.0,0.43478260869565216,0.11442786069651745
0.6363636363636364,0.588235294117647,0.8333333333333333,1.0,0.6252873563218391,0.7709497206703911,0.0020855057351407717,0.0,0.043478260869565216,0.34079601990049746
0.6363636363636364,0.588235294117647,1.0,1.0,0.7195402298850575,0.7122905027932962,0.0,0.0,0.0,0.24129353233830847
0.6363636363636364,0.6078431372549019,0.0,0.0,0.7816091954022988,0.8631284916201118,0.0,0.0,0.0,0.3880597014925374
0.6363636363636364,0.6078431372549019,0.16666666666666666,0.0,0.6275862068965516,0.7374301675977655,0.0010427528675703858,0.0,0.043478260869565216,0.23631840796019898
0.6363636363636364,0.6078431372549019,0.3333333333333333,0.0,0.535632183908046,0.6564245810055866,0.006256517205422314,0.0,0.08695652173913043,0.20398009950248758
0.6363636363636364,0.6078431372549019,0.5,0.0,0.5701149425287356,0.5865921787709498,0.0,0.0,0.0,0.30348258706467657
0.6363636363636364,0.6078431372549019,0.6666666666666666,0.0,0.5885057471264368,0.7234636871508381,0.008342022940563087,0.0,0.21739130434782608,0.18407960199004975
0.6363636363636364,0.6078431372549019,0.8333333333333333,1.0,0.7747126436781608,0.8379888268156425,0.0,0.0,0.0,0.400497512437811
0.6363636363636364,0.6078431372549019,1.0,1.0,0.6436781609195402,0.7932960893854749,0.0,0.0,0.0,0.2139303482587065
0.6363636363636364,0.6274509803921569,0.0,0.0,0.6275862068965516,0.7094972067039107,0.0,0.0,0.0,0.19402985074626866
0.6363636363636364,0.6274509803921569,0.16666666666666666,0.0,0.6344827586206896,0.6256983240223464,0.016684045881126174,0.0,0.21739130434782608,0.2711442786069652
0.6363636363636364,0.6274509803921569,0.3333333333333333,0.0,0.639080459770115,0.6033519553072626,0.0,0.0,0.0,0.027363184079601977
0.6363636363636364,0.6274509803921569,0.5,0.0,0.6275862068965516,0.6871508379888269,0.0020855057351407717,0.0,0.043478260869565216,0.17910447761194032
0.6363636363636364,0.6274509803921569,0.6666666666666666,0.0,0.7563218390804598,0.6536312849162011,0.0,0.0,0.0,0.06716417910447761
0.6363636363636364,0.6274509803921569,0.8333333333333333,1.0,0.7540229885057472,0.8212290502793297,0.051094890510948905,0.0,0.30434782608695654,0.2139303482587065
0.6363636363636364,0.6274509803921569,1.0,1.0,0.6666666666666667,0.7988826815642458,0.0291970802919708,0.0,0.2608695652173913,0.1691542288557214
0.6363636363636364,0.6470588235294117,0.0,0.0,0.6896551724137931,0.7541899441340782,0.0,0.0,0.0,0.2139303482587065
0.6363636363636364,0.6470588235294117,0.16666666666666666,0.0,0.6873563218390804,0.8044692737430168,0.005213764337851929,0.0,0.13043478260869565,0.2960199004975125
0.6363636363636364,0.6470588235294117,0.3333333333333333,0.0,0.7885057471264367,0.7653631284916202,0.0,0.0,0.0,0.10696517412935325
0.6363636363636364,0.6470588235294117,0.5,0.0,0.8413793103448275,0.7960893854748604,0.0,0.0,0.0,0.2587064676616916
0.6363636363636364,0.6470588235294117,0.6666666666666666,0.0,0.9310344827586206,0.8324022346368716,0.0,0.0,0.0,0.21144278606965172
0.6363636363636364,0.6470588235294117,0.8333333333333333,1.0,0.8804597701149426,0.8156424581005588,0.0,0.0,0.0,0.19651741293532338
0.6363636363636364,0.6470588235294117,1.0,1.0,0.9540229885057472,0.8324022346368716,0.0020855057351407717,0.0,0.043478260869565216,0.29104477611940294
0.6363636363636364,0.6666666666666666,0.0,0.0,0.6735632183908047,0.8156424581005588,0.005213764337851929,0.0,0.13043478260869565,0.41293532338308464
0.6363636363636364,0.6666666666666666,0.16666666666666666,0.0,0.6643678160919539,0.670391061452514,0.0,0.0,0.0,0.22139303482587064
0.6363636363636364,0.6666666666666666,0.3333333333333333,0.0,0.7517241379310344,0.6536312849162011,0.0,0.0,0.0,0.15920398009950248
0.7272727272727273,0.6666666666666666,0.5,0.0,0.7609195402298852,0.6843575418994414,0.0,0.0,0.0,0.2860696517412935
0.7272727272727273,0.6666666666666666,0.6666666666666666,0.0,0.7402298850574711,0.7486033519553073,0.0,0.0,0.0,0.1293532338308458
0.7272727272727273,0.6666666666666666,0.8333333333333333,1.0,0.7471264367816091,0.8184357541899442,0.003128258602711157,0.0,0.08695652173913043,0.24129353233830847
0.7272727272727273,0.6666666666666666,1.0,1.0,0.6367816091954023,0.8016759776536313,0.08759124087591241,0.0,0.34782608695652173,0.2810945273631841
0.7272727272727273,0.6862745098039215,0.0,0.0,0.6229885057471265,0.7737430167597765,0.0145985401459854,0.0,0.30434782608695654,0.2960199004975125
0.7272727272727273,0.6862745098039215,0.16666666666666666,0.0,0.6551724137931034,0.6731843575418994,0.0,0.0,0.0,0.11691542288557216
0.7272727272727273,0.6862745098039215,0.3333333333333333,0.0,0.7517241379310344,0.6536312849162011,0.0,0.0,0.0,0.044776119402985065
0.7272727272727273,0.6862745098039215,0.5,0.0,0.8344827586206895,0.7653631284916202,0.0,0.0,0.0,0.2164179104477612
0.7272727272727273,0.6862745098039215,0.6666666666666666,0.0,0.7770114942528736,0.7905027932960894,0.0,0.0,0.0,0.1990049751243781
0.7272727272727273,0.6862745098039215,0.8333333333333333,1.0,0.7839080459770116,0.740223463687151,0.0,0.0,0.0,0.15174129353233834
0.7272727272727273,0.6862745098039215,1.0,1.0,0.8367816091954023,0.8212290502793297,0.0,0.0,0.0,0.2064676616915423
0.7272727272727273,0.7058823529411764,0.0,0.0,0.8827586206896552,0.8044692737430168,0.0,0.0,0.0,0.15422885572139305
0.7272727272727273,0.7058823529411764,0.16666666666666666,0.0,0.8758620689655172,0.8407821229050281,0.0,0.0,0.0,0.2562189054726368
0.7272727272727273,0.7058823529411764,0.3333333333333333,0.0,0.8160919540229885,0.8575418994413408,0.0,0.0,0.0,0.26865671641791045
0.7272727272727273,0.7058823529411764,0.5,0.0,0.7540229885057472,0.7597765363128492,0.0,0.0,0.0,0.2164179104477612
0.7272727272727273,0.7058823529411764,0.6666666666666666,0.0,0.7793103448275862,0.73463687150838,0.0,0.0,0.0,0.15920398009950248
0.7272727272727273,0.7058823529411764,0.8333333333333333,1.0,0.6689655172413793,0.8435754189944136,0.04171011470281543,0.0,0.3913043478260869,0.35323383084577115
0.7272727272727273,0.7058823529411764,1.0,1.0,0.6068965517241378,0.7039106145251397,0.0,0.0,0.0,0.32835820895522383
0.7272727272727273,0.7254901960784313,0.0,0.0,0.5908045977011493,0.664804469273743,0.0,0.0,0.0,0.18905472636815923
0.7272727272727273,0.7254901960784313,0.16666666666666666,0.0,0.5770114942528736,0.6201117318435754,0.0,0.0,0.0,0.04228855721393035
0.7272727272727273,0.7254901960784313,0.3333333333333333,0.0,0.5885057471264368,0.6983240223463687,0.005213764337851929,0.0,0.17391304347826086,0.10696517412935325
0.7272727272727273,0.7254901960784313,0.5,0.0,0.6068965517241378,0.547486033519553,0.0,0.0,0.0,0.08457711442786067
0.7272727272727273,0.7254901960784313,0.6666666666666666,0.0,0.6551724137931034,0.6033519553072626,0.0,0.0,0.0,0.1318407960199005
0.7272727272727273,0.7254901960784313,0.8333333333333333,1.0,0.6114942528735632,0.670391061452514,0.0,0.0,0.0,0.11691542288557216
0.7272727272727273,0.7254901960784313,1.0,1.0,0.6620689655172414,0.5949720670391062,0.0,0.0,0.0,0.14676616915422885
0.7272727272727273,0.7450980392156862,0.0,0.0,0.6413793103448275,0.61731843575419,0.0,0.0,0.0,0.08706467661691539
0.7272727272727273,0.7450980392156862,0.16666666666666666,0.0,0.6459770114942529,0.5837988826815643,0.0,0.0,0.0,0.09701492537313433
0.7272727272727273,0.7450980392156862,0.3333333333333333,0.0,0.6275862068965516,0.6927374301675978,0.0,0.0,0.0,0.5348258706467661
0.7272727272727273,0.7450980392156862,0.5,0.0,0.7310344827586206,0.8212290502793297,0.0,0.0,0.0,0.4452736318407961
0.7272727272727273,0.7450980392156862,0.6666666666666666,0.0,0.5770114942528736,0.6675977653631285,0.0,0.0,0.0,0.31094527363184077
0.8181818181818182,0.7450980392156862,0.8333333333333333,1.0,0.48505747126436777,0.6033519553072626,0.11261730969760167,0.0,0.6086956521739131,0.1691542288557214
0.8181818181818182,0.7450980392156862,1.0,1.0,0.5517241379310345,0.6340782122905029,0.015641293013555786,0.0,0.17391304347826086,0.18407960199004975
0.8181818181818182,0.7647058823529411,0.0,0.0,0.5149425287356322,0.5614525139664805,0.06047966631908237,0.0,0.30434782608695654,0.17164179104477612
0.8181818181818182,0.7647058823529411,0.16666666666666666,0.0,0.5149425287356322,0.6033519553072626,0.012513034410844628,0.0,0.17391304347826086,0.47761194029850745
0.8181818181818182,0.7647058823529411,0.3333333333333333,0.0,0.42528735632183906,0.5391061452513967,0.040667361835245046,0.0,0.5217391304347826,0.4378109452736319
0.8181818181818182,0.7647058823529411,0.5,0.0,0.41379310344827586,0.6340782122905029,0.023983315954118872,0.0,0.3913043478260869,0.4303482587064677
0.8181818181818182,0.7647058823529411,0.6666666666666666,0.0,0.432183908045977,0.5865921787709498,0.0020855057351407717,0.0,0.08695652173913043,0.22139303482587064
