sby_need
0.007207207207207207
0.12612612612612611
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.16756756756756758
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.06126126126126126
0.0
0.0
0.04684684684684685
0.0
0.0
0.23603603603603604
0.0
0.0
0.0
0.0
0.0
0.05405405405405406
0.0
0.0
0.2918918918918919
0.11351351351351352
0.0
0.03963963963963964
0.0
0.05945945945945946
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.16756756756756758
0.0
0.0
0.04144144144144144
0.2774774774774775
0.45585585585585586
0.11531531531531532
0.44684684684684683
0.4252252252252252
0.0
0.0
0.0
0.0
0.0
0.22342342342342342
0.0
0.10990990990990991
0.0
0.0
0.0
0.0
0.12612612612612611
0.2
0.0
0.043243243243243246
0.0
0.0
0.0
0.25765765765765763
0.0
0.0
0.0
0.16216216216216217
0.0
0.03963963963963964
0.1009009009009009
0.10270270270270271
0.5261261261261261
0.08828828828828829
0.3045045045045045
0.13693693693693693
0.0
0.4846846846846847
0.0
0.27207207207207207
0.34954954954954953
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.24504504504504504
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.8306306306306307
0.7747747747747747
0.45585585585585586
0.5765765765765766
0.3621621621621622
0.26306306306306304
0.0
0.0
0.0
0.0
0.0918918918918919
0.0
0.0
0.0
0.0
0.0
0.0
0.14414414414414414
0.0
0.0
0.0
0.0
0.0
0.06306306306306306
0.0
0.0
0.0
0.0
0.0
0.14054054054054055
0.23783783783783785
0.3891891891891892
0.42342342342342343
0.0
0.0
0.0
0.0
0.14054054054054055
0.21081081081081082
0.0
0.0
0.016216216216216217
0.0
0.0
0.12792792792792793
0.055855855855855854
0.0
0.0
0.0
0.0
0.0
0.15675675675675677
0.06306306306306306
0.0
0.0
0.0
0.16216216216216217
0.0
0.0
0.043243243243243246
0.17117117117117117
0.0
0.0
0.0
0.0
0.01981981981981982
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.14774774774774774
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.5135135135135135
0.0
0.05945945945945946
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0036036036036036037
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.04504504504504504
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.06126126126126126
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.03423423423423423
0.0
0.0
0.0
0.04864864864864865
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.4828828828828829
0.1873873873873874
0.0
0.0
0.0
0.0
0.0
0.0
0.10990990990990991
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.05045045045045045
0.0
0.0
0.0
0.0
0.36036036036036034
0.0
0.5099099099099099
0.21081081081081082
0.0
0.0
0.05765765765765766
0.023423423423423424
0.0
0.1891891891891892
0.0
0.0
0.0
0.0
0.0
0.0
0.12432432432432433
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.06486486486486487
0.0
0.0
0.0
0.0
0.554954954954955
0.0
0.4954954954954955
0.3261261261261261
0.0
0.1945945945945946
0.0
0.0
0.25765765765765763
0.12432432432432433
0.05045045045045045
0.25045045045045045
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.02702702702702703
0.3171171171171171
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.2
0.7567567567567568
0.40540540540540543
0.0
0.0
0.418018018018018
0.0
0.33153153153153153
0.16576576576576577
0.0
0.21081081081081082
0.0
0.16396396396396395
0.409009009009009
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.07027027027027027
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.12792792792792793
0.0
0.0
0.03783783783783784
0.16936936936936936
0.5927927927927928
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.23423423423423423
0.043243243243243246
0.12252252252252252
0.24684684684684685
0.3441441441441441
0.2990990990990991
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.6468468468468469
0.4990990990990991
0.25765765765765763
0.0
0.35855855855855856
0.0
0.18558558558558558
0.18198198198198198
0.0
0.0
0.27387387387387385
0.0
0.0
0.24684684684684685
0.06846846846846846
0.16036036036036036
0.10990990990990991
0.03783783783783784
0.0036036036036036037
0.0
0.0
0.0
0.0
0.1873873873873874
0.0
0.08648648648648649
0.0
0.0
0.3171171171171171
0.0
0.0
0.21621621621621623
0.0936936936936937
0.2018018018018018
0.0
0.0
0.0
0.0
0.0
0.0
0.010810810810810811
0.0
0.0
0.3945945945945946
0.0
0.016216216216216217
0.12072072072072072
0.0
0.12252252252252252
0.0
0.0
0.007207207207207207
0.0
0.14054054054054055
0.0
0.0
0.025225225225225224
0.0
0.0
0.08108108108108109
0.0
0.2954954954954955
0.0
0.03783783783783784
0.10810810810810811
0.46306306306306305
0.0
0.0
0.0
0.3747747747747748
0.04504504504504504
0.0
0.0
0.0
0.0
0.0
0.1927927927927928
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.209009009009009
0.0
0.43783783783783786
0.025225225225225224
0.2810810810810811
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.37657657657657656
0.0
0.0
